660,163500,-586,539,223,27980,-21141,-4668,1464,-1194,-694,28583,-21771,-6488
661,163750,-593,489,273,28735,-19732,-6958,1471,-1060,-814,29203,-20140,-8766
662,164000,-597,435,321,29313,-18200,-9205,1469,-921,-928,29642,-18384,-10990
663,164250,-597,380,367,29710,-16556,-11395,1458,-775,-1036,29899,-16514,-13146
664,164500,-593,321,412,29924,-14811,-13515,1439,-625,-1138,29971,-14543,-15221
665,164750,-585,261,453,29954,-12973,-15551,1410,-470,-1234,29858,-12482,-17203
666,165000,-574,199,492,29799,-11056,-17492,1372,-313,-1321,29562,-10345,-19078
667,165250,-559,136,528,29460,-9071,-19325,1326,-154,-1400,29083,-8143,-20836
668,165500,-541,72,560,28939,-7030,-21039,1272,6,-1471,28425,-5891,-22465
669,165750,-520,7,589,28240,-4945,-22623,1210,166,-1533,27591,-3603,-23956
670,166000,-495,-57,615,27367,-2830,-24068,1141,325,-1585,26588,-1293,-25299
671,166250,-467,-121,636,26326,-698,-25364,1065,482,-1627,25420,1025,-26486
672,166500,-437,-184,654,25122,1439,-26504,982,636,-1660,24096,3337,-27509
673,166750,-404,-247,668,23763,3567,-27480,893,786,-1682,22624,5628,-28363
674,167000,-368,-307,677,22257,5673,-28287,798,931,-1694,21011,7885,-29043
675,167250,-330,-366,683,20615,7744,-28920,699,1070,-1695,19270,10093,-29543
676,167500,-290,-423,684,18845,9767,-29374,595,1203,-1686,17409,12239,-29861
677,167750,-248,-477,681,16959,11730,-29647,487,1329,-1667,15441,14309,-29995
678,168000,-204,-528,674,14968,13620,-29738,377,1446,-1637,13378,16291,-29944
679,168250,-160,-575,662,12886,15427,-29645,264,1554,-1597,11233,18173,-29708
680,168500,-114,-620,647,10723,17139,-29369,150,1653,-1547,9018,19943,-29290
681,168750,-68,-660,628,8495,18745,-28912,34,1742,-1488,6747,21589,-28690
682,169000,-21,-696,604,6214,20235,-28277,-81,1819,-1420,4435,23103,-27914
683,169250,26,-728,577,3895,21600,-27468,-196,1886,-1342,2096,24474,-26966
684,169500,73,-756,547,1552,22833,-26489,-310,1941,-1257,-256,25694,-25851
685,169750,119,-779,513,-800,23924,-25347,-422,1984,-1164,-2607,26756,-24577
686,170000,164,-797,475,-3148,24869,-24049,-531,2015,-1064,-4942,27653,-23152
687,170250,209,-810,435,-5476,25659,-22602,-637,2033,-957,-7246,28379,-21584
688,170500,252,-818,393,-7771,26292,-21017,-739,2039,-844,-9505,28931,-19882
689,170750,294,-821,347,-10017,26763,-19301,-837,2032,-726,-11706,29304,-18058
690,171000,334,-819,300,-12202,27068,-17467,-929,2013,-603,-13835,29496,-16123
691,171250,372,-812,251,-14312,27207,-15524,-1016,1981,-477,-15878,29507,-14089
692,171500,407,-800,200,-16333,27178,-13487,-1096,1937,-348,-17824,29335,-11967
693,171750,440,-783,148,-18254,26981,-11366,-1170,1882,-217,-19659,28983,-9772
694,172000,470,-762,95,-20062,26618,-9174,-1236,1814,-84,-21374,28452,-7516
695,172250,498,-735,42,-21746,26091,-6927,-1295,1736,49,-22956,27746,-5215
696,172500,522,-704,-12,-23297,25403,-4636,-1346,1646,182,-24398,26868,-2881
697,172750,543,-669,-65,-24704,24558,-2317,-1388,1547,314,-25688,25825,-529
698,173000,561,-629,-119,-25958,23562,16,-1422,1438,443,-26821,24623,1826
699,173250,575,-586,-171,-27052,22421,2349,-1447,1320,571,-27787,23269,4170
700,173500,586,-539,-222,-27980,21141,4668,-1464,1194,694,-28583,21771,6488
701,173750,593,-489,-273,-28735,19732,6958,-1471,1060,813,-29203,20140,8766
702,174000,597,-435,-321,-29313,18200,9205,-1469,921,928,-29642,18384,10990
703,174250,597,-379,-367,-29710,16556,11395,-1458,775,1036,-29899,16514,13146
704,174500,593,-321,-411,-29924,14811,13515,-1438,625,1138,-29971,14543,15221
705,174750,585,-261,-453,-29954,12973,15551,-1410,470,1233,-29858,12482,17203
706,175000,574,-199,-492,-29799,11056,17492,-1372,313,1321,-29562,10345,19078
707,175250,559,-136,-528,-29460,9071,19325,-1326,154,1400,-29083,8143,20836
708,175500,541,-72,-560,-28939,7030,21039,-1272,-6,1471,-28425,5891,22465
709,175750,520,-7,-589,-28240,4945,22623,-1210,-166,1533,-27591,3603,23956
710,176000,495,57,-615,-27367,2830,24068,-1141,-325,1585,-26588,1293,25299
711,176250,467,121,-636,-26326,698,25364,-1064,-482,1627,-25420,-1025,26486
712,176500,437,184,-654,-25122,-1439,26504,-981,-636,1660,-24096,-3337,27509
713,176750,404,247,-668,-23763,-3567,27480,-892,-786,1682,-22624,-5628,28363
714,177000,368,307,-677,-22257,-5673,28287,-798,-931,1694,-21011,-7885,29043
715,177250,330,366,-683,-20615,-7744,28920,-698,-1070,1695,-19270,-10093,29543
716,177500,290,423,-684,-18845,-9767,29374,-595,-1203,1686,-17409,-12239,29861
717,177750,248,477,-681,-16959,-11730,29647,-487,-1329,1666,-15441,-14309,29995
718,178000,204,528,-674,-14968,-13620,29738,-377,-1446,1637,-13378,-16291,29944
719,178250,160,575,-662,-12886,-15427,29645,-264,-1554,1597,-11233,-18173,29708
720,178500,114,620,-647,-10723,-17139,29369,-150,-1653,1547,-9018,-19943,29290
721,178750,68,660,-627,-8495,-18745,28912,-34,-1742,1488,-6747,-21589,28690
722,179000,21,696,-604,-6214,-20235,28277,81,-1820,1419,-4435,-23103,27914
723,179250,-26,728,-577,-3895,-21600,27468,196,-1886,1342,-2096,-24474,26966
724,179500,-73,756,-546,-1552,-22833,26489,310,-1941,1257,256,-25694,25851
725,179750,-119,779,-512,800,-23924,25347,422,-1984,1164,2607,-26756,24577
726,180000,-164,797,-475,3148,-24869,24049,531,-2015,1063,4942,-27653,23152
727,180250,-209,810,-435,5476,-25659,22602,637,-2033,956,7246,-28379,21584
728,180500,-252,818,-393,7771,-26292,21017,739,-2039,844,9505,-28931,19882
729,180750,-294,821,-347,10017,-26763,19301,837,-2032,726,11706,-29304,18058
730,181000,-334,819,-300,12202,-27068,17467,929,-2013,603,13835,-29496,16123
731,181250,-372,812,-251,14312,-27207,15524,1016,-1981,477,15878,-29507,14089
732,181500,-407,800,-200,16333,-27178,13487,1096,-1938,348,17824,-29335,11967
733,181750,-440,783,-148,18254,-26981,11366,1170,-1882,216,19659,-28983,9772
734,182000,-470,762,-95,20062,-26618,9174,1236,-1814,84,21374,-28452,7516
735,182250,-498,735,-42,21746,-26091,6927,1295,-1736,-49,22956,-27746,5215
736,182500,-522,704,12,23297,-25403,4636,1346,-1646,-182,24398,-26868,2881
737,182750,-543,669,65,24704,-24558,2317,1388,-1547,-314,25688,-25825,529
738,183000,-561,629,119,25958,-23562,-16,1422,-1438,-444,26821,-24623,-1826
739,183250,-575,586,171,27052,-22421,-2349,1448,-1320,-571,27787,-23269,-4170
740,183500,-586,539,223,27980,-21141,-4668,1464,-1194,-694,28583,-21771,-6488
741,183750,-593,489,273,28735,-19732,-6958,1471,-1060,-813,29203,-20140,-8766
742,184000,-597,435,321,29313,-18200,-9205,1469,-921,-928,29642,-18384,-10990
743,184250,-597,379,367,29710,-16556,-11395,1458,-775,-1036,29899,-16514,-13146
744,184500,-593,321,412,29924,-14811,-13515,1438,-625,-1138,29971,-14543,-15221
745,184750,-585,261,453,29954,-12973,-15551,1410,-470,-1233,29858,-12482,-17203
746,185000,-574,199,492,29799,-11056,-17492,1372,-313,-1321,29562,-10345,-19078
747,185250,-559,136,528,29460,-9071,-19325,1326,-154,-1400,29083,-8143,-20836
748,185500,-541,72,560,28939,-7030,-21039,1272,6,-1471,28425,-5891,-22465
749,185750,-520,7,589,28240,-4945,-22623,1210,166,-1533,27591,-3603,-23956
750,186000,-495,-57,615,27367,-2830,-24068,1141,325,-1585,26588,-1293,-25299
751,186250,-467,-121,636,26326,-698,-25364,1064,482,-1627,25420,1025,-26486
752,186500,-437,-184,654,25122,1439,-26504,982,636,-1660,24096,3337,-27509
753,186750,-404,-247,668,23763,3567,-27480,892,786,-1682,22624,5628,-28363
754,187000,-368,-307,677,22257,5673,-28287,798,931,-1694,21011,7885,-29043
755,187250,-330,-366,683,20615,7744,-28920,698,1070,-1695,19270,10093,-29543
756,187500,-290,-423,684,18845,9767,-29374,595,1203,-1686,17409,12239,-29861
757,187750,-248,-477,681,16959,11730,-29647,487,1329,-1666,15441,14309,-29995
758,188000,-204,-528,674,14968,13620,-29738,377,1446,-1637,13378,16291,-29944
759,188250,-160,-575,662,12886,15427,-29645,264,1554,-1597,11233,18173,-29708
760,188500,-114,-620,647,10723,17139,-29369,150,1653,-1547,9018,19943,-29290
761,188750,-68,-660,627,8495,18745,-28912,34,1742,-1488,6747,21589,-28690
762,189000,-21,-696,604,6214,20235,-28277,-81,1819,-1420,4435,23103,-27914
763,189250,26,-728,577,3895,21600,-27468,-196,1886,-1342,2096,24474,-26966
764,189500,73,-756,547,1552,22833,-26489,-310,1941,-1257,-256,25694,-25851
765,189750,119,-779,513,-800,23924,-25347,-422,1984,-1164,-2607,26756,-24577
766,190000,164,-797,475,-3148,24869,-24049,-531,2015,-1063,-4942,27653,-23152
767,190250,209,-810,435,-5476,25659,-22602,-637,2033,-957,-7246,28379,-21584
768,190500,252,-818,393,-7771,26292,-21017,-739,2039,-844,-9505,28931,-19882
769,190750,294,-821,347,-10017,26763,-19301,-837,2032,-726,-11706,29304,-18058
770,191000,334,-819,300,-12202,27068,-17467,-929,2013,-603,-13835,29496,-16123
771,191250,372,-812,251,-14312,27207,-15524,-1016,1981,-477,-15878,29507,-14089
772,191500,407,-800,200,-16333,27178,-13487,-1096,1937,-348,-17824,29335,-11967
773,191750,440,-783,148,-18254,26981,-11366,-1170,1882,-217,-19659,28983,-9772
774,192000,470,-762,95,-20062,26618,-9174,-1236,1814,-84,-21374,28452,-7516
775,192250,498,-735,42,-21746,26091,-6927,-1295,1736,49,-22956,27746,-5215
776,192500,522,-704,-12,-23297,25403,-4636,-1346,1646,182,-24398,26868,-2881
777,192750,543,-669,-65,-24704,24558,-2317,-1388,1547,314,-25688,25825,-529
778,193000,561,-629,-119,-25958,23562,16,-1422,1438,444,-26821,24623,1826
779,193250,575,-586,-171,-27052,22421,2349,-1448,1320,571,-27787,23269,4170
780,193500,586,-539,-222,-27980,21141,4668,-1464,1194,694,-28583,21771,6488
781,193750,593,-489,-273,-28735,19732,6958,-1471,1060,813,-29203,20140,8766
782,194000,597,-435,-321,-29313,18200,9205,-1469,921,928,-29642,18384,10990
783,194250,597,-379,-367,-29710,16556,11395,-1458,775,1036,-29899,16514,13146
784,194500,593,-321,-412,-29924,14811,13515,-1438,625,1138,-29971,14543,15221
785,194750,585,-261,-453,-29954,12973,15551,-1410,470,1233,-29858,12482,17203
786,195000,574,-199,-492,-29799,11056,17492,-1372,313,1321,-29562,10345,19078
787,195250,559,-136,-528,-29460,9071,19325,-1326,154,1400,-29083,8143,20836
788,195500,541,-72,-560,-28939,7030,21039,-1272,-6,1471,-28425,5891,22465
789,195750,520,-7,-589,-28240,4945,22623,-1210,-166,1533,-27591,3603,23956
790,196000,495,57,-615,-27367,2830,24068,-1141,-325,1585,-26588,1293,25299
791,196250,467,121,-636,-26326,698,25364,-1064,-482,1627,-25420,-1025,26486
792,196500,437,184,-654,-25122,-1439,26504,-981,-636,1660,-24096,-3337,27509
793,196750,404,247,-668,-23763,-3567,27480,-892,-786,1682,-22624,-5628,28363
794,197000,368,307,-677,-22257,-5673,28287,-798,-931,1694,-21011,-7885,29043
795,197250,330,366,-683,-20615,-7744,28920,-698,-1070,1695,-19270,-10093,29543
796,197500,290,423,-684,-18845,-9767,29374,-595,-1203,1686,-17409,-12239,29861
797,197750,248,477,-681,-16959,-11730,29647,-487,-1329,1666,-15441,-14309,29995
798,198000,204,528,-674,-14968,-13620,29738,-377,-1446,1637,-13378,-16291,29944
799,198250,160,575,-662,-12886,-15427,29645,-264,-1554,1597,-11233,-18173,29708
800,198500,114,620,-647,-10723,-17139,29369,-150,-1653,1547,-9018,-19943,29290
801,198750,68,660,-627,-8495,-18745,28912,-34,-1742,1488,-6747,-21589,28690
802,199000,21,696,-604,-6214,-20235,28277,81,-1820,1419,-4435,-23103,27914
803,199250,-26,728,-577,-3895,-21600,27468,196,-1886,1342,-2096,-24474,26966
804,199500,-73,756,-546,-1552,-22833,26489,310,-1941,1257,256,-25694,25851
805,199750,-119,779,-513,800,-23924,25347,422,-1984,1164,2607,-26756,24577
806,200000,-164,797,-475,3148,-24869,24049,531,-2015,1063,4942,-27653,23152
807,200250,-209,810,-435,5476,-25659,22602,637,-2033,956,7246,-28379,21584
808,200500,-252,818,-393,7771,-26292,21017,739,-2039,844,9505,-28931,19882
809,200750,-294,821,-347,10017,-26763,19301,837,-2032,726,11706,-29304,18058
810,201000,-334,819,-300,12202,-27068,17467,929,-2013,603,13835,-29496,16123
811,201250,-372,812,-251,14312,-27207,15524,1016,-1981,477,15878,-29507,14089
812,201500,-407,800,-200,16333,-27178,13487,1096,-1938,348,17824,-29335,11967
813,201750,-440,783,-148,18254,-26981,11366,1170,-1882,217,19659,-28983,9772
814,202000,-470,762,-95,20062,-26618,9174,1236,-1814,84,21374,-28452,7516
815,202250,-498,735,-42,21746,-26091,6927,1295,-1736,-49,22956,-27746,5215
816,202500,-522,704,12,23297,-25403,4636,1346,-1646,-182,24398,-26868,2881
817,202750,-543,669,65,24704,-24558,2317,1388,-1547,-314,25688,-25825,529
818,203000,-561,629,119,25958,-23562,-16,1422,-1438,-444,26821,-24623,-1826
819,203250,-575,586,171,27052,-22421,-2349,1448,-1320,-571,27787,-23269,-4170
820,203500,-586,539,223,27980,-21141,-4668,1464,-1194,-694,28583,-21771,-6488
821,203750,-593,489,273,28735,-19732,-6958,1471,-1060,-813,29203,-20140,-8766
822,204000,-597,435,321,29313,-18200,-9205,1469,-921,-928,29642,-18384,-10990
823,204250,-597,379,367,29710,-16556,-11395,1458,-775,-1036,29899,-16514,-13146
824,204500,-593,321,412,29924,-14811,-13515,1438,-625,-1138,29971,-14543,-15221
825,204750,-585,261,453,29954,-12973,-15551,1410,-470,-1233,29858,-12482,-17203
826,205000,-574,199,492,29799,-11056,-17492,1372,-313,-1321,29562,-10345,-19078
827,205250,-559,136,528,29460,-9071,-19325,1326,-154,-1400,29083,-8143,-20836
828,205500,-541,72,560,28939,-7030,-21039,1272,6,-1471,28425,-5891,-22465
829,205750,-520,7,589,28240,-4945,-22623,1210,166,-1533,27591,-3603,-23956
830,206000,-495,-57,615,27367,-2830,-24068,1141,325,-1585,26588,-1293,-25299
831,206250,-467,-121,636,26326,-698,-25364,1064,482,-1627,25420,1025,-26486
832,206500,-437,-184,654,25122,1439,-26504,981,636,-1660,24096,3337,-27509
833,206750,-404,-247,668,23763,3567,-27480,892,786,-1682,22624,5628,-28363
834,207000,-368,-307,677,22257,5673,-28287,798,931,-1694,21011,7885,-29043
835,207250,-330,-366,683,20615,7744,-28920,698,1070,-1695,19270,10093,-29543
836,207500,-290,-423,684,18845,9767,-29374,595,1203,-1686,17409,12239,-29861
837,207750,-248,-477,681,16959,11730,-29647,487,1329,-1666,15441,14309,-29995
838,208000,-204,-528,674,14968,13620,-29738,377,1446,-1637,13378,16291,-29944
839,208250,-160,-575,662,12886,15427,-29645,264,1554,-1597,11233,18173,-29708
840,208500,-114,-620,647,10723,17139,-29369,150,1653,-1547,9018,19943,-29290
841,208750,-68,-660,627,8495,18745,-28912,34,1742,-1488,6747,21589,-28690
842,209000,-21,-696,604,6214,20235,-28277,-81,1819,-1420,4435,23103,-27914
843,209250,26,-728,577,3895,21600,-27468,-196,1886,-1342,2096,24474,-26966
844,209500,73,-756,547,1552,22833,-26489,-310,1941,-1257,-256,25694,-25851
845,209750,119,-779,513,-800,23924,-25347,-422,1984,-1164,-2607,26756,-24577
846,210000,164,-797,475,-3148,24869,-24049,-531,2015,-1063,-4942,27653,-23152
847,210250,209,-810,435,-5476,25659,-22602,-637,2033,-956,-7246,28379,-21584
848,210500,252,-818,393,-7771,26292,-21017,-739,2039,-844,-9505,28931,-19882
849,210750,294,-821,347,-10017,26763,-19301,-837,2032,-726,-11706,29304,-18058
850,211000,334,-819,300,-12202,27068,-17467,-929,2013,-603,-13835,29496,-16123
851,211250,372,-812,251,-14312,27207,-15524,-1016,1981,-477,-15878,29507,-14089
852,211500,407,-800,200,-16333,27178,-13487,-1096,1937,-348,-17824,29335,-11967
853,211750,440,-783,148,-18254,26981,-11366,-1170,1882,-217,-19659,28983,-9772
854,212000,470,-762,95,-20062,26618,-9174,-1236,1814,-84,-21374,28452,-7516
855,212250,498,-735,42,-21746,26091,-6927,-1295,1736,49,-22956,27746,-5215
856,212500,522,-704,-12,-23297,25403,-4636,-1346,1646,182,-24398,26868,-2881
857,212750,543,-669,-65,-24704,24558,-2317,-1388,1547,314,-25688,25825,-529
858,213000,561,-629,-119,-25958,23562,16,-1422,1438,444,-26821,24623,1826
859,213250,575,-586,-171,-27052,22421,2349,-1448,1320,571,-27787,23269,4170
860,213500,586,-539,-223,-27980,21141,4668,-1464,1194,694,-28583,21771,6488
861,213750,593,-489,-273,-28735,19732,6958,-1471,1060,813,-29203,20140,8766
862,214000,597,-435,-321,-29313,18200,9205,-1469,921,928,-29642,18384,10990
863,214250,597,-379,-367,-29710,16556,11395,-1458,775,1036,-29899,16514,13146
864,214500,593,-321,-412,-29924,14811,13515,-1438,625,1138,-29971,14543,15221
865,214750,585,-261,-453,-29954,12973,15551,-1410,470,1233,-29858,12482,17203
866,215000,574,-199,-492,-29799,11056,17492,-1372,313,1321,-29562,10345,19078
867,215250,559,-136,-528,-29460,9071,19325,-1326,154,1400,-29083,8143,20836
868,215500,541,-72,-560,-28939,7030,21039,-1272,-6,1471,-28425,5891,22465
869,215750,520,-7,-589,-28240,4945,22623,-1210,-166,1533,-27591,3603,23956
870,216000,495,57,-615,-27367,2830,24068,-1141,-325,1585,-26588,1293,25299
871,216250,467,121,-636,-26326,698,25364,-1064,-482,1627,-25420,-1025,26486
872,216500,437,184,-654,-25122,-1439,26504,-981,-636,1660,-24096,-3337,27509
873,216750,404,247,-668,-23763,-3567,27480,-892,-786,1682,-22624,-5628,28363
874,217000,368,307,-677,-22257,-5673,28287,-798,-931,1694,-21011,-7885,29043
875,217250,330,366,-683,-20615,-7744,28920,-698,-1070,1695,-19270,-10093,29543
876,217500,290,423,-684,-18845,-9767,29374,-595,-1203,1686,-17409,-12239,29861
877,217750,248,477,-681,-16959,-11730,29647,-487,-1329,1666,-15441,-14309,29995
878,218000,204,528,-674,-14968,-13620,29738,-377,-1446,1637,-13378,-16291,29944
879,218250,160,575,-662,-12886,-15427,29645,-264,-1554,1597,-11233,-18173,29708
880,218500,114,620,-647,-10723,-17139,29369,-150,-1653,1547,-9018,-19943,29290
881,218750,68,660,-627,-8495,-18745,28912,-34,-1742,1488,-6747,-21589,28690
882,219000,21,696,-604,-6214,-20235,28277,81,-1819,1420,-4435,-23103,27914
883,219250,-26,728,-577,-3895,-21600,27468,196,-1886,1342,-2096,-24474,26966
884,219500,-73,756,-546,-1552,-22833,26489,310,-1941,1257,256,-25694,25851
885,219750,-119,779,-513,800,-23924,25347,422,-1984,1164,2607,-26756,24577
886,220000,-164,797,-475,3148,-24869,24049,531,-2015,1063,4942,-27653,23152
887,220250,-209,810,-435,5476,-25659,22602,637,-2033,956,7246,-28379,21584
888,220500,-252,818,-393,7771,-26292,21017,739,-2039,844,9505,-28931,19882
889,220750,-294,821,-347,10017,-26763,19301,837,-2032,726,11706,-29304,18058
890,221000,-334,819,-300,12202,-27068,17467,929,-2013,603,13835,-29496,16123
891,221250,-372,812,-251,14312,-27207,15524,1016,-1981,477,15878,-29507,14089
892,221500,-407,800,-200,16333,-27178,13487,1096,-1938,348,17824,-29335,11967
893,221750,-440,783,-148,18254,-26981,11366,1170,-1882,217,19659,-28983,9772
894,222000,-470,762,-95,20062,-26618,9174,1236,-1814,84,21374,-28452,7516
895,222250,-498,735,-42,21746,-26091,6927,1295,-1736,-49,22956,-27746,5215
896,222500,-522,704,12,23297,-25403,4636,1346,-1646,-182,24398,-26868,2881
897,222750,-543,669,65,24704,-24558,2317,1388,-1547,-314,25688,-25825,529
898,223000,-561,629,119,25958,-23562,-16,1422,-1438,-444,26821,-24623,-1826
899,223250,-575,586,171,27052,-22421,-2349,1448,-1320,-571,27787,-23269,-4170
900,223500,-586,539,223,27980,-21141,-4668,1464,-1194,-694,28583,-21771,-6488
901,223750,-593,489,273,28735,-19732,-6958,1471,-1060,-813,29203,-20140,-8766
902,224000,-597,435,321,29313,-18200,-9205,1469,-921,-928,29642,-18384,-10990
903,224250,-597,379,367,29710,-16556,-11395,1458,-775,-1036,29899,-16514,-13146
904,224500,-593,321,412,29924,-14811,-13515,1438,-625,-1138,29971,-14543,-15221
905,224750,-585,261,453,29954,-12973,-15551,1410,-470,-1233,29858,-12482,-17203
906,225000,-574,199,492,29799,-11056,-17492,1372,-313,-1321,29562,-10345,-19078
907,225250,-559,136,528,29460,-9071,-19325,1326,-154,-1400,29083,-8143,-20836
908,225500,-541,72,560,28939,-7030,-21039,1272,6,-1471,28425,-5891,-22465
909,225750,-520,7,589,28240,-4945,-22623,1210,166,-1533,27591,-3603,-23956
910,226000,-495,-57,615,27367,-2830,-24068,1141,325,-1585,26588,-1293,-25299
911,226250,-467,-121,636,26326,-698,-25364,1064,482,-1627,25420,1025,-26486
912,226500,-437,-184,654,25122,1439,-26504,981,636,-1660,24096,3337,-27509
913,226750,-404,-247,668,23763,3567,-27480,892,786,-1682,22624,5628,-28363
914,227000,-368,-307,677,22257,5673,-28287,798,931,-1694,21011,7885,-29043
915,227250,-330,-366,683,20615,7744,-28920,698,1070,-1695,19270,10093,-29543
916,227500,-290,-423,684,18845,9767,-29374,595,1203,-1686,17409,12239,-29861
917,227750,-248,-477,681,16959,11730,-29647,487,1329,-1666,15441,14309,-29995
918,228000,-204,-528,674,14968,13620,-29738,377,1446,-1637,13378,16291,-29944
919,228250,-160,-575,662,12886,15427,-29645,264,1554,-1597,11233,18173,-29708
920,228500,-114,-620,647,10723,17139,-29369,150,1653,-1547,9018,19943,-29290
921,228750,-68,-660,627,8495,18745,-28912,34,1742,-1488,6747,21589,-28690
922,229000,-21,-696,604,6214,20235,-28277,-81,1819,-1420,4435,23103,-27914
923,229250,26,-728,577,3895,21600,-27468,-196,1886,-1342,2096,24474,-26966
924,229500,73,-756,546,1552,22833,-26489,-310,1941,-1257,-256,25694,-25851
925,229750,119,-779,513,-800,23924,-25347,-422,1984,-1164,-2607,26756,-24577
926,230000,164,-797,475,-3148,24869,-24049,-531,2015,-1063,-4942,27653,-23152
927,230250,209,-810,435,-5476,25659,-22602,-637,2033,-956,-7246,28379,-21584
928,230500,252,-818,393,-7771,26292,-21017,-739,2039,-844,-9505,28931,-19882
929,230750,294,-821,347,-10017,26763,-19301,-837,2032,-726,-11706,29304,-18058
930,231000,334,-819,300,-12202,27068,-17467,-929,2013,-603,-13835,29496,-16123
931,231250,372,-812,251,-14312,27207,-15524,-1016,1981,-477,-15878,29507,-14089
932,231500,407,-800,200,-16333,27178,-13487,-1096,1937,-348,-17824,29335,-11967
933,231750,440,-783,148,-18254,26981,-11366,-1170,1882,-217,-19659,28983,-9772
934,232000,470,-762,95,-20062,26618,-9174,-1236,1814,-84,-21374,28452,-7516
935,232250,498,-735,42,-21746,26091,-6927,-1295,1736,49,-22956,27746,-5215
936,232500,522,-704,-12,-23297,25403,-4636,-1346,1646,182,-24398,26868,-2881
937,232750,543,-669,-65,-24704,24558,-2317,-1388,1547,314,-25688,25825,-529
938,233000,561,-629,-119,-25958,23562,16,-1422,1438,444,-26821,24623,1826
939,233250,575,-586,-171,-27052,22421,2349,-1448,1320,571,-27787,23269,4170
940,233500,586,-539,-223,-27980,21141,4668,-1464,1194,694,-28583,21771,6488
941,233750,593,-489,-273,-28735,19732,6958,-1471,1060,813,-29203,20140,8766
942,234000,597,-435,-321,-29313,18200,9205,-1469,921,928,-29642,18384,10990
943,234250,597,-379,-367,-29710,16556,11395,-1458,775,1036,-29899,16514,13146
944,234500,593,-321,-412,-29924,14811,13515,-1438,625,1138,-29971,14543,15221
945,234750,585,-261,-453,-29954,12973,15551,-1410,470,1233,-29858,12482,17203
946,235000,574,-199,-492,-29799,11056,17492,-1372,313,1321,-29562,10345,19078
947,235250,559,-136,-528,-29460,9071,19325,-1326,154,1400,-29083,8143,20836
948,235500,541,-72,-560,-28939,7030,21039,-1272,-6,1471,-28425,5891,22465
949,235750,520,-7,-589,-28240,4945,22623,-1210,-166,1533,-27591,3603,23956
950,236000,495,57,-615,-27367,2830,24068,-1141,-325,1585,-26588,1293,25299
951,236250,467,121,-636,-26326,698,25364,-1064,-482,1627,-25420,-1025,26486
952,236500,437,184,-654,-25122,-1439,26504,-981,-636,1660,-24096,-3337,27509
953,236750,404,247,-668,-23763,-3567,27480,-892,-786,1682,-22624,-5628,28363
954,237000,368,307,-677,-22257,-5673,28287,-798,-931,1694,-21011,-7885,29043
955,237250,330,366,-683,-20615,-7744,28920,-698,-1070,1695,-19270,-10093,29543
956,237500,290,423,-684,-18845,-9767,29374,-595,-1203,1686,-17409,-12239,29861
957,237750,248,477,-681,-16959,-11730,29647,-487,-1329,1666,-15441,-14309,29995
958,238000,204,528,-674,-14968,-13620,29738,-377,-1446,1637,-13378,-16291,29944
959,238250,160,575,-662,-12886,-15427,29645,-264,-1554,1597,-11233,-18173,29708
960,238500,114,620,-647,-10723,-17139,29369,-150,-1653,1547,-9018,-19943,29290
961,238750,68,660,-627,-8495,-18745,28912,-34,-1742,1488,-6747,-21589,28690
962,239000,21,696,-604,-6214,-20235,28277,81,-1819,1420,-4435,-23103,27914
963,239250,-26,728,-577,-3895,-21600,27468,196,-1886,1342,-2096,-24474,26966
964,239500,-73,756,-546,-1552,-22833,26489,310,-1941,1257,256,-25694,25851
965,239750,-119,779,-513,800,-23924,25347,422,-1984,1164,2607,-26756,24577
966,240000,-164,797,-475,3148,-24869,24049,531,-2015,1063,4942,-27653,23152
967,240250,-209,810,-435,5476,-25659,22602,637,-2033,956,7246,-28379,21584
968,240500,-252,818,-393,7771,-26292,21017,739,-2039,844,9505,-28931,19882
969,240750,-294,821,-347,10017,-26763,19301,837,-2032,726,11706,-29304,18058
970,241000,-334,819,-300,12202,-27068,17467,929,-2013,603,13835,-29496,16123
971,241250,-372,812,-251,14312,-27207,15524,1016,-1981,477,15878,-29507,14089
972,241500,-407,800,-200,16333,-27178,13487,1096,-1937,348,17824,-29335,11967
973,241750,-440,783,-148,18254,-26981,11366,1170,-1882,217,19659,-28983,9772
974,242000,-470,762,-95,20062,-26618,9174,1236,-1814,84,21374,-28452,7516
975,242250,-498,735,-42,21746,-26091,6927,1295,-1736,-49,22956,-27746,5215
976,242500,-522,704,12,23297,-25403,4636,1346,-1646,-182,24398,-26868,2881
977,242750,-543,669,65,24704,-24558,2317,1388,-1547,-314,25688,-25825,529
978,243000,-561,629,119,25958,-23562,-16,1422,-1438,-444,26821,-24623,-1826
979,243250,-575,586,171,27052,-22421,-2349,1448,-1320,-571,27787,-23269,-4170
980,243500,-586,539,223,27980,-21141,-4668,1464,-1194,-694,28583,-21771,-6488
981,243750,-593,489,273,28735,-19732,-6958,1471,-1060,-813,29203,-20140,-8766
982,244000,-597,435,321,29313,-18200,-9205,1469,-921,-928,29642,-18384,-10990
983,244250,-597,379,367,29710,-16556,-11395,1458,-775,-1036,29899,-16514,-13146
984,244500,-593,321,412,29924,-14811,-13515,1438,-625,-1138,29971,-14543,-15221
985,244750,-585,261,453,29954,-12973,-15551,1410,-470,-1233,29858,-12482,-17203
986,245000,-574,199,492,29799,-11056,-17492,1372,-313,-1321,29562,-10345,-19078
